pt573,417799.019,4239457.445,1010.900,
pt574,417796.510,4239457.436,1011.167,
pt575,417794.335,4239458.524,1011.357,
pt576,417791.251,4239458.334,1011.598,
pt577,417788.348,4239459.205,1011.761,
pt578,417785.407,4239458.852,1011.987,
pt579,417783.008,4239459.740,1012.274,
pt580,417780.114,4239459.284,1012.339,
pt581,417777.196,4239459.859,1012.382,
pt582,417773.405,4239459.291,1012.629,
pt583,417770.133,4239459.797,1012.885,
pt584,417767.594,4239458.968,1013.052,
pt585,417764.852,4239459.462,1013.130,
pt586,417762.283,4239458.399,1013.211,
pt587,417759.390,4239458.891,1013.543,
pt588,417756.942,4239458.059,1013.693,
pt589,417754.324,4239458.385,1013.907,
pt590,417752.073,4239457.253,1014.057,
pt591,417749.452,4239457.568,1014.328,
pt592,417747.099,4239456.676,1014.518,
pt593,417744.616,4239457.016,1014.722,
pt594,417773.618,4239459.836,1012.626,
